effect_subset,atlas,period,survey,site,X,Y,expected_richness,dominant_variable,dominant_variable_label,dominant_positive_importance,total_site_positive_importance,relative_positive_dominance,n_species_contributing
positive,1,1970s,BE18_1,BE18,457500.12517345103,6242499.625902592,57.87346088580255,tmean_breeding,Temperature,0.0065086098455986235,0.015321040883730402,0.4248151215698533,157
positive,1,1970s,BE19_1,BE19,457500.1157411464,6247499.663183419,41.69570328193089,perc_forest,Forest (% coverage),0.004346489937014758,0.012493067282428213,0.3479121530969577,157
positive,1,1970s,BE20_1,BE20,462500.11838367645,6202499.747712504,58.944145138496395,perc_forest,Forest (% coverage),0.004159395986156966,0.013036333246810493,0.31906180268708734,157
positive,1,1970s,BE21_1,BE21,462500.0952010719,6207499.74191438,43.1416664784005,perc_forest,Forest (% coverage),0.005345609294543401,0.012333128107662742,0.4334349929619316,157
positive,1,1970s,BE22_1,BE22,462500.1342590039,6212499.772833126,51.43898251450895,perc_forest,Forest (% coverage),0.005058544471358059,0.012106754345424894,0.41782829047569364,157
positive,1,1970s,BE23_1,BE23,462500.11044103146,6217499.730235226,53.41145994387028,perc_forest,Forest (% coverage),0.005852573851619196,0.01224237109283722,0.47805885046593843,157
positive,1,1970s,BE24_1,BE24,462500.1496938069,6222499.724303068,38.27551826106126,perc_forest,Forest (% coverage),0.006668813980266589,0.013329908273353347,0.5002895626519526,157
positive,1,1970s,BE25_1,BE25,462500.12816557044,6227499.756101517,59.75825595584812,perc_forest,Forest (% coverage),0.0076223065828403295,0.014435820219323117,0.5280134046444735,157
positive,1,1970s,BE26_1,BE26,462500.1075739042,6232499.713761374,38.5981930996884,perc_forest,Forest (% coverage),0.00822689456573105,0.015522980178605587,0.5299816447018142,157
positive,1,1970s,BE27_1,BE27,462500.0893851709,6237499.708556035,41.14228140633799,perc_forest,Forest (% coverage),0.008239719188111961,0.016058461068245718,0.5131076479305559,157
positive,1,1970s,BE28_1,BE28,462500.13495159394,6242499.628613053,45.105137448763145,perc_forest,Forest (% coverage),0.006065308780206177,0.014099647599259748,0.43017449461110036,157
positive,1,1970s,BE29_1,BE29,462500.12296665786,6247499.697601233,46.510544159213055,perc_forest,Forest (% coverage),0.004796139627842176,0.011478307776962354,0.417843790307515,157
positive,1,1970s,BE30_1,BE30,467500.10730380483,6202499.828305079,57.90247340276771,perc_forest,Forest (% coverage),0.005280262000105991,0.012348868925559713,0.4275907398431361,157
positive,1,1970s,BE31_1,BE31,467500.0896561928,6207499.754043788,57.24256631268441,perc_forest,Forest (% coverage),0.0075171810085011325,0.013977861436073066,0.537791924957943,157
positive,1,1970s,BE32_1,BE32,467500.1185248302,6212499.827834143,47.78586963015979,perc_forest,Forest (% coverage),0.007556157684397369,0.013907520433345576,0.543314512505064,157
positive,1,1970s,BE33_1,BE33,467500.1294375103,6217499.716232078,57.98136527387499,perc_forest,Forest (% coverage),0.006207037197884465,0.01241119069229226,0.5001161735222738,157
positive,1,1970s,BE34_1,BE34,467500.1254063341,6222499.7531053685,58.619619261574364,perc_forest,Forest (% coverage),0.006427591252694809,0.01291219185579996,0.497792421648973,157
positive,1,1970s,BE35_1,BE35,467500.1052226283,6227499.715833131,36.99869101510452,perc_forest,Forest (% coverage),0.005926764409165948,0.012934935096124485,0.458198233320993,157
positive,1,1970s,BE36_1,BE36,467500.1322030665,6232499.715216365,39.65493583519305,perc_forest,Forest (% coverage),0.010096235939589394,0.017077866437487474,0.5911883651594344,157
positive,1,1970s,BE37_1,BE37,467500.08192916744,6237499.640875189,32.417849859026774,perc_forest,Forest (% coverage),0.011119909668916376,0.01874775117273207,0.5931329878694936,157
positive,1,1970s,BE38_1,BE38,467500.0804897086,6242499.714440874,41.15014923610461,perc_forest,Forest (% coverage),0.006918229278159783,0.013813040941646168,0.500847663261563,157
positive,1,1970s,BE39_1,BE39,467500.1255944229,6247499.601982121,36.37917541058947,perc_forest,Forest (% coverage),0.004569710810056493,0.011558050613339636,0.39537037541455267,157
positive,1,1970s,BE40_1,BE40,472500.1127389596,6202499.801765352,60.91048089201821,perc_forest,Forest (% coverage),0.0052569576019668605,0.01241343566692085,0.4234893338977482,157
positive,1,1970s,BE41_1,BE41,472500.10111836577,6207499.780096917,48.879605768897,perc_forest,Forest (% coverage),0.005203105917549288,0.01189387497189646,0.4374609561512534,157
positive,1,1970s,BE42_1,BE42,472500.118605587,6212499.79520641,34.22798671337547,perc_forest,Forest (% coverage),0.004997128087575258,0.011996116860862936,0.4165621380263706,157
positive,1,1970s,BE43_1,BE43,472500.102536274,6217499.736171087,47.101295165474795,perc_forest,Forest (% coverage),0.005743024525082251,0.01212157220633577,0.4737854485642098,157
positive,1,1970s,BE44_1,BE44,472500.11623195955,6222499.713864509,40.08403865438306,perc_forest,Forest (% coverage),0.00558143121266378,0.012089441843790088,0.4616781555991157,157
positive,1,1970s,BE45_1,BE45,472500.0978888087,6227499.728662689,45.77929107257131,perc_forest,Forest (% coverage),0.00606034656647075,0.012488990906784425,0.4852551028104739,157
positive,1,1970s,BE46_1,BE46,472500.10925229813,6232499.668840696,35.128476683868364,perc_forest,Forest (% coverage),0.006406744367099722,0.013718135922842925,0.4670273281394925,157
positive,1,1970s,BE47_1,BE47,472500.08938047354,6237499.6460741,30.454130371835944,perc_forest,Forest (% coverage),0.007359001018593292,0.014686908731201822,0.5010585381360309,157
positive,1,1970s,BE48_1,BE48,472500.10059309157,6242499.6599383075,40.79183385706117,perc_forest,Forest (% coverage),0.00534159019764269,0.012954841403072211,0.4123238588143537,157
positive,1,1970s,BE50_1,BE50,477500.0897044176,6202499.779935578,58.79085468807022,perc_forest,Forest (% coverage),0.00503893330108908,0.01261571022101495,0.39941733067832713,157
positive,1,1970s,BE51_1,BE51,477500.0837171829,6207499.820620244,42.49442807378465,perc_forest,Forest (% coverage),0.005955277287104052,0.0127726947844657,0.4662506532565805,157
positive,1,1970s,BE52_1,BE52,477500.0896873518,6212499.786792553,48.6504969999934,perc_forest,Forest (% coverage),0.005080351109439699,0.011727418802409479,0.4332028381553071,157
positive,1,1970s,BE53_1,BE53,477500.10844758886,6217499.789725573,48.90520051391246,perc_forest,Forest (% coverage),0.0044866837998222674,0.011252096543233054,0.3987420284374056,157
positive,1,1970s,BE54_1,BE54,477500.0775276706,6222499.718423463,45.4695159269752,perc_forest,Forest (% coverage),0.004777680992950966,0.011352490531523998,0.4208487097773067,157
positive,1,1970s,BE55_1,BE55,477500.12210260506,6227499.683505938,53.569098122985054,perc_forest,Forest (% coverage),0.006876853244393103,0.013148971800710414,0.5229955123960004,157
positive,1,1970s,BE56_1,BE56,477500.11822783895,6232499.6856043795,34.10089019547579,perc_forest,Forest (% coverage),0.005981359141979756,0.012579200365034706,0.4754959749751354,157
positive,1,1970s,BE57_1,BE57,477500.12828789,6237499.724367468,38.8556595833988,perc_forest,Forest (% coverage),0.005204381808667548,0.011901322708594014,0.4372944029918148,157
positive,1,1970s,BE58_1,BE58,477500.09009941894,6242499.688796431,36.09647727384209,perc_forest,Forest (% coverage),0.00494063915272728,0.01216871825488337,0.4060114672097512,157
positive,1,1970s,BE59_1,BE59,477500.06649092725,6247499.689840795,43.605972747431,perc_forest,Forest (% coverage),0.005024811825729185,0.01185005302811446,0.4240328557018041,157
positive,1,1970s,BE60_1,BE60,482500.1170935474,6202499.762600222,61.04632077229054,perc_forest,Forest (% coverage),0.0053229669966260735,0.013214930894325306,0.40279945761289127,157
positive,1,1970s,BE61_1,BE61,482500.11583061574,6207499.764099555,40.06225653754243,perc_forest,Forest (% coverage),0.005046745557773011,0.012461315386249748,0.4049930044577611,157
positive,1,1970s,BE62_1,BE62,482500.11054156657,6212499.802375257,53.05336063032671,perc_forest,Forest (% coverage),0.006180481935957473,0.012694995556346705,0.4868439621365301,157
positive,1,1970s,BE63_1,BE63,482500.1010131544,6217499.766104947,46.33853606194032,perc_forest,Forest (% coverage),0.005302562233330102,0.01195788186542954,0.443436579571831,157
positive,1,1970s,BE64_1,BE64,482500.08794277866,6222499.766563116,45.59146258159534,perc_forest,Forest (% coverage),0.005791767796107532,0.012428372749844851,0.46601175493226443,157
positive,1,1970s,BE65_1,BE65,482500.0711159684,6227499.692425571,44.67749877992479,perc_forest,Forest (% coverage),0.005905365431241736,0.012337647827840224,0.47864597155351807,157
positive,1,1970s,BE66_1,BE66,482500.11322061473,6232499.654712963,43.511801084845175,perc_forest,Forest (% coverage),0.005743577441771747,0.012121003642672929,0.473853288976091,157
positive,1,1970s,BE67_1,BE67,482500.0904503339,6237499.653912236,30.65908619414321,perc_forest,Forest (% coverage),0.00644162001712626,0.013327124970774033,0.4833465605862127,157
positive,1,1970s,BE68_1,BE68,482500.0651098611,6242499.689744695,34.337054035848794,perc_forest,Forest (% coverage),0.005217726855945733,0.012174722129131533,0.42857050868215035,157
positive,1,1970s,BE69_1,BE69,482500.0987530567,6247499.650626864,43.65682533215488,perc_forest,Forest (% coverage),0.004279054352989785,0.011096871004692845,0.3856090920747102,157
positive,1,1970s,BE70_1,BE70,487500.0865301826,6202499.750414935,53.478262399572145,perc_forest,Forest (% coverage),0.005020206260993091,0.012143448845980934,0.41340860612713065,157
positive,1,1970s,BE71_1,BE71,487500.08995137503,6207499.722487243,57.227664092931875,perc_forest,Forest (% coverage),0.006585246147978784,0.013250906112387165,0.49696572386267135,157
positive,1,1970s,BE72_1,BE72,487500.07277842105,6212499.73131084,38.22973398277673,perc_forest,Forest (% coverage),0.00583434594531361,0.012798619700268337,0.4558574347819153,157
positive,1,1970s,BE73_1,BE73,487500.09745280247,6217499.776680447,43.96812298796003,perc_forest,Forest (% coverage),0.006334526294577731,0.012911582942721468,0.4906080317710879,157
positive,1,1970s,BE74_1,BE74,487500.10153235553,6222499.747455017,44.28364676801516,perc_forest,Forest (% coverage),0.006783884091816679,0.013331769532977192,0.5088509874879101,157
positive,1,1970s,BE75_1,BE75,487500.08557870064,6227499.754910266,28.81091324998378,perc_forest,Forest (% coverage),0.00507104682455299,0.012511028810901206,0.4053261247495847,157
positive,1,1970s,BE76_1,BE76,487500.0494996909,6232499.6877210885,39.375144595033944,perc_forest,Forest (% coverage),0.005150401745573218,0.011771088629206864,0.43754676460373,157
positive,1,1970s,BE77_1,BE77,487500.0557743558,6237499.656981816,31.11834024596287,perc_forest,Forest (% coverage),0.004727029195130928,0.011603244213460226,0.4073885810011122,157
positive,1,1970s,BE78_1,BE78,487500.10442118364,6242499.66266886,45.01601155858496,perc_forest,Forest (% coverage),0.005147287492671854,0.011858663827213048,0.4340529057632911,157
positive,1,1970s,BE79_1,BE79,487500.07191723434,6247499.705124563,38.94369785987137,perc_forest,Forest (% coverage),0.0044294516121269065,0.011342933904014382,0.390503166959236,157
positive,1,1970s,BE80_1,BE80,492500.0769083233,6202499.743162796,59.55222001470029,perc_forest,Forest (% coverage),0.007415118211214566,0.014315468276260292,0.517979437914109,157
positive,1,1970s,BE81_1,BE81,492500.0851086948,6207499.806863972,35.480358061742606,perc_forest,Forest (% coverage),0.005837539433910434,0.013254516502645341,0.4404188891194466,157
positive,1,1970s,BE82_1,BE82,492500.0559510994,6212499.795978415,53.852194418111594,perc_forest,Forest (% coverage),0.008197734983091566,0.014856707994346083,0.5517867744463526,157
positive,1,1970s,BE83_1,BE83,492500.0518686798,6217499.710370969,36.81493092025547,perc_forest,Forest (% coverage),0.004794252023178283,0.011804350797922704,0.4061427947415763,157
positive,1,1970s,BE84_1,BE84,492500.07326583227,6222499.77261727,51.11736622475392,perc_forest,Forest (% coverage),0.003842565313652406,0.010629433993207225,0.3615023449139446,157
positive,1,1970s,BE85_1,BE85,492500.0576986846,6227499.760204127,43.2598928124921,perc_forest,Forest (% coverage),0.004382894679345598,0.01102731024388406,0.3974581817697954,157
positive,1,1970s,BE86_1,BE86,492500.0673832763,6232499.672995943,49.601869648814365,perc_forest,Forest (% coverage),0.005634547449417022,0.012128095187710313,0.46458634783198627,157
positive,1,1970s,BE87_1,BE87,492500.0408101817,6237499.733683195,52.28384246758582,perc_forest,Forest (% coverage),0.005470746221100045,0.011855899329824986,0.46143662904911004,157
positive,1,1970s,BE88_1,BE88,492500.0396555708,6242499.719527307,43.986488282658634,perc_forest,Forest (% coverage),0.00641078125619812,0.013152056326219717,0.4874356600357387,157
positive,1,1970s,BE89_1,BE89,492500.0641284463,6247499.741806999,69.73100352883255,perc_forest,Forest (% coverage),0.007912143393166204,0.014532180853532972,0.544456711137245,157
positive,1,1970s,BE90_1,BE90,497500.0422758438,6202499.741026654,58.99712078166407,perc_forest,Forest (% coverage),0.006882470275964021,0.01413522236016157,0.4869021583531249,157
positive,1,1970s,BE91_1,BE91,497500.0549127382,6207499.7948163375,61.47442319082072,perc_forest,Forest (% coverage),0.007273312305429052,0.013922574267718776,0.522411456787351,157
positive,1,1970s,BE92_1,BE92,497500.07603090524,6212499.773925238,55.51095096659833,perc_forest,Forest (% coverage),0.009413233988316403,0.01575528168761574,0.5974652929065412,157
positive,1,1970s,BE93_1,BE93,497500.0434951054,6217499.78966552,34.60995321007199,perc_forest,Forest (% coverage),0.005834206172909223,0.01298761691022301,0.4492129859725778,157
positive,1,1970s,BE94_1,BE94,497500.0817259047,6222499.730638592,54.689843413303294,perc_forest,Forest (% coverage),0.004003135940947945,0.010656316308377283,0.37565851323322186,157
positive,1,1970s,BE95_1,BE95,497500.06645494024,6227499.708195655,46.25342392960309,perc_forest,Forest (% coverage),0.00509727643509722,0.011488700226530766,0.44367738165246223,157
positive,1,1970s,BE96_1,BE96,497500.0598918972,6232499.722276111,39.201360969488206,perc_forest,Forest (% coverage),0.004696099856008943,0.011645962077777869,0.4032384636534032,157
positive,1,1970s,BE97_1,BE97,497500.06204059086,6237499.7728568325,41.11873880229927,perc_forest,Forest (% coverage),0.005620268242984449,0.012111084715288002,0.46405985715630416,157
positive,1,1970s,BE98_1,BE98,497500.0728370326,6242499.748610737,43.08561317956213,perc_forest,Forest (% coverage),0.00829561604640055,0.014967924012849023,0.5542262266483505,157
positive,1,1970s,BE99_1,BE99,497500.0305140985,6247499.6495497795,61.28192584646512,perc_forest,Forest (% coverage),0.008619440738500591,0.014945757808568123,0.5767148677840362,157
positive,1,1970s,BF00_1,BF00,452500.16255789786,6152499.84979633,56.02868396110164,tmean_breeding,Temperature,0.004455368751544892,0.014782295921922055,0.30139896908284775,157
positive,1,1970s,BF01_1,BF01,452500.1443555164,6157499.855121321,44.85253916265436,perc_forest,Forest (% coverage),0.0055234321540586885,0.012956260880404078,0.42631374939452626,157
positive,1,1970s,BF02_1,BF02,452500.1523084943,6162499.7866961,55.296304253020054,perc_forest,Forest (% coverage),0.0057846586133070135,0.014210677465472,0.407064239362418,157
positive,1,1970s,BF03_1,BF03,452500.1251936091,6167499.75646735,61.8688577468417,perc_forest,Forest (% coverage),0.00666921381325796,0.014031229079973756,0.4753121608410398,157
positive,1,1970s,BF04_1,BF04,452500.1265854016,6172499.763725036,47.68833177286821,perc_forest,Forest (% coverage),0.0037621288048289114,0.012647788769486239,0.29745348166355656,157
positive,1,1970s,BF05_1,BF05,452500.0929818788,6177499.69784097,57.61682101756734,perc_forest,Forest (% coverage),0.006098736566416369,0.01355582091528736,0.4498979888070531,157
positive,1,1970s,BF06_1,BF06,452500.08902709355,6182499.669392232,54.36365111571421,perc_forest,Forest (% coverage),0.006183745426209239,0.013395439281245366,0.46163065625380073,157
positive,1,1970s,BF07_1,BF07,452500.1152225344,6187499.678353518,51.77141701577302,tmean_breeding,Temperature,0.0055621885446177,0.014664958953497731,0.3792842900041712,157
positive,1,1970s,BF08_1,BF08,452500.10950070026,6192499.7253870675,45.36681536987367,tmean_breeding,Temperature,0.00996706016412605,0.017723838698256465,0.5623533554898879,157
positive,1,1970s,BF11_1,BF11,457500.09805196273,6157499.819878605,56.43269618843987,perc_forest,Forest (% coverage),0.005279048109838848,0.013878622993075239,0.3803726142336194,157
