survey,site,X,Y,coefficient,local_t,abs_local_t,local_r2,response,atlas,period,trait_family,trait_value,direction,supported,dominant_trait_value,dominant_direction
BD75_1,BD75,487500.09656343656,6277499.723220508,-0.0347993856192307,-20.858808495709138,20.858808495709138,0.4892076089129487,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD76_1,BD76,487500.05683605693,6282499.686808519,-0.03537979383116191,-20.98367810849524,20.98367810849524,0.4980681218978828,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD77_1,BD77,487500.0606638972,6287499.686602905,-0.03602619730923391,-21.11531368693025,21.11531368693025,0.5072686614170703,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD78_1,BD78,487500.04695056047,6292499.722763024,-0.03670939595501066,-21.200306185212906,21.200306185212906,0.5161218508154283,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD79_1,BD79,487500.0155984107,6297499.6839520885,-0.03742085034907219,-21.2142049867117,21.2142049867117,0.5242508174727742,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD80_1,BD80,492500.052342845,6252499.689303762,-0.03186972477075721,-20.03974719210987,20.03974719210987,0.43311770343314027,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD81_1,BD81,492500.0663517555,6257499.67318747,-0.032215201110032704,-20.201352115609485,20.201352115609485,0.44096939995342943,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD82_1,BD82,492500.0446139241,6262499.693544938,-0.032610824481803746,-20.351385896095568,20.351385896095568,0.44916480287319627,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD83_1,BD83,492500.04863837245,6267499.638934148,-0.03305871034625167,-20.490994047839635,20.490994047839635,0.4577377809469027,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD84_1,BD84,492500.0788364224,6272499.731946048,-0.033559439996394574,-20.624295705714513,20.624295705714513,0.4667169237999499,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD85_1,BD85,492500.0734845984,6277499.750050906,-0.034114545331581744,-20.758867502064767,20.758867502064767,0.47609490183742986,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD86_1,BD86,492500.0328117953,6282499.693222406,-0.03473301784880346,-20.902274857915756,20.902274857915756,0.48592409627545535,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD87_1,BD87,492500.0796249006,6287499.672523582,-0.035403494267811225,-21.03525725511566,21.03525725511566,0.49583081870319273,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD88_1,BD88,492500.0303709486,6292499.688262614,-0.0360976947504494,-21.114043345258068,21.114043345258068,0.5051190034364196,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD89_1,BD89,492500.00758350815,6297499.740193662,-0.036814811763404454,-21.123918241826317,21.123918241826317,0.5135711408696052,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD90_1,BD90,497500.0588251114,6252499.698183741,-0.03091422412551882,-19.665747420620278,19.665747420620278,0.4134601154050751,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD91_1,BD91,497500.03416951664,6257499.671954378,-0.031304101105167584,-19.872941857248733,19.872941857248733,0.4226150882577783,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD92_1,BD92,497500.0799421015,6262499.6820673505,-0.031749929215747985,-20.068565050907004,20.068565050907004,0.4321414026143137,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD93_1,BD93,497500.07296910265,6267499.728574473,-0.032248650967341044,-20.248416841586394,20.248416841586394,0.44195012065874806,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD94_1,BD94,497500.0748110663,6272499.700105536,-0.03279814755518605,-20.415338166692912,20.415338166692912,0.4521142516815015,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD95_1,BD95,497500.02420617704,6277499.707981611,-0.03340293610808959,-20.579323803800957,20.579323803800957,0.4626770646993557,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD96_1,BD96,497500.0438990338,6282499.752103166,-0.034066523181848246,-20.741782569804148,20.741782569804148,0.47356505217123646,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD97_1,BD97,497500.0724178304,6287499.721172826,-0.03476086522054847,-20.864984845344015,20.864984845344015,0.4840753364719252,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD98_1,BD98,497500.04871990596,6292499.726513864,-0.03546974546820297,-20.933489709033523,20.933489709033523,0.4937863101566464,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BD99_1,BD99,497500.0340011228,6297499.6567514995,-0.036192373038984885,-20.9426119927571,20.9426119927571,0.5025389379368924,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE03_1,BE03,452500.11633685895,6217499.746191076,-0.037539027437572425,-20.59413757572743,20.59413757572743,0.5442382208351604,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE04_1,BE04,452500.11632998136,6222499.685172294,-0.037511835573293226,-20.69442656290428,20.69442656290428,0.5467125135329942,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE05_1,BE05,452500.15106356906,6227499.661355034,-0.03751047266515095,-20.75189963052404,20.75189963052404,0.5493860639575466,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE06_1,BE06,452500.1590520394,6232499.675403499,0.0493515961893074,20.76964729208767,20.76964729208767,0.5679876288017023,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE07_1,BE07,452500.1397759422,6237499.615993101,0.04955583820538784,20.747138986011752,20.747138986011752,0.5740383657239992,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE08_1,BE08,452500.095196037,6242499.594395928,0.049682221445901176,20.649641753819612,20.649641753819612,0.5788200999192776,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE09_1,BE09,452500.0878081365,6247499.609894695,-0.03762520789962924,-20.58112451975782,20.58112451975782,0.5590290686184674,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE11_1,BE11,457500.10127285187,6207499.743524788,-0.0370888334924028,-20.361945257786076,20.361945257786076,0.5248762324053369,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE12_1,BE12,457500.1500305779,6212499.741318243,-0.03691262452447451,-20.466311901936436,20.466311901936436,0.525894240246795,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE13_1,BE13,457500.15345753945,6217499.776981724,-0.036827426381495484,-20.58491983504925,20.58491983504925,0.5279660438107332,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE14_1,BE14,457500.1111617552,6222499.739193365,0.04634724403229881,20.70556790918757,20.70556790918757,0.5382684482019309,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE15_1,BE15,457500.1490842873,6227499.737989361,0.04678371326753181,20.819974114484822,20.819974114484822,0.5453348193486299,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE16_1,BE16,457500.14241573645,6232499.663280108,0.04715230840979395,20.86474853473499,20.86474853473499,0.5519272153334467,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE17_1,BE17,457500.0929771521,6237499.626338543,0.04744004553444289,20.84672870993323,20.84672870993323,0.5577406819608995,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE18_1,BE18,457500.12517345103,6242499.625902592,0.04766569542704355,20.7634799226913,20.7634799226913,0.5619046858634444,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE19_1,BE19,457500.1157411464,6247499.663183419,-0.03696376242053187,-20.631040311965556,20.631040311965556,0.5441152068130617,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE20_1,BE20,462500.11838367645,6202499.747712504,-0.036622114469666456,-20.231010791071803,20.231010791071803,0.508285815854221,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE21_1,BE21,462500.0952010719,6207499.74191438,-0.036370868053229255,-20.320383185675,20.320383185675,0.5080535264207817,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE22_1,BE22,462500.1342590039,6212499.772833126,-0.03619220123683323,-20.42004695287707,20.42004695287707,0.5090682399265856,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE23_1,BE23,462500.11044103146,6217499.730235226,-0.03610230093401437,-20.532440223092788,20.532440223092788,0.5112114306487914,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE24_1,BE24,462500.1496938069,6222499.724303068,0.04395794385625307,20.704176495051254,20.704176495051254,0.521985143409696,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE25_1,BE25,462500.12816557044,6227499.756101517,0.04444395761254549,20.83033774990563,20.83033774990563,0.5290066188435144,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE26_1,BE26,462500.1075739042,6232499.713761374,0.04487373965055011,20.885783798677476,20.885783798677476,0.5355014206656431,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE27_1,BE27,462500.0893851709,6237499.708556035,0.04524063583051216,20.881074764708963,20.881074764708963,0.5409290223124955,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE28_1,BE28,462500.13495159394,6242499.628613053,0.045548292839391685,20.815750792303394,20.815750792303394,0.5445260653730654,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE29_1,BE29,462500.12296665786,6247499.697601233,0.045795210477761195,20.687619714835808,20.687619714835808,0.5462220878882379,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE30_1,BE30,467500.10730380483,6202499.828305079,0.041238377526413704,20.20310326075494,20.20310326075494,0.46609722799706027,beta_turnover,1,1970s,Foraging guild,Plovers,Positive,TRUE,Plovers,Positive
BE31_1,BE31,467500.0896561928,6207499.754043788,0.04080347810219438,20.233374485232456,20.233374485232456,0.46738746696525324,beta_turnover,1,1970s,Foraging guild,Plovers,Positive,TRUE,Plovers,Positive
BE32_1,BE32,467500.1185248302,6212499.827834143,-0.03545264033332114,-20.3275739784163,20.3275739784163,0.49164174108769526,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE33_1,BE33,467500.1294375103,6217499.716232078,-0.035358750186963994,-20.43827479209699,20.43827479209699,0.4938798793771577,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE34_1,BE34,467500.1254063341,6222499.7531053685,0.04157161329898196,20.583636123124005,20.583636123124005,0.5049258439427002,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE35_1,BE35,467500.1052226283,6227499.715833131,0.04208292321351423,20.727531352977742,20.727531352977742,0.511897235047038,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE36_1,BE36,467500.1322030665,6232499.715216365,0.04255266650208589,20.801082783959504,20.801082783959504,0.5182503598345195,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE37_1,BE37,467500.08192916744,6237499.640875189,0.04298089809667338,20.82076535804249,20.82076535804249,0.523274863343947,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE38_1,BE38,467500.0804897086,6242499.714440874,0.04335199445018345,20.782015935780972,20.782015935780972,0.5264956760279641,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE39_1,BE39,467500.1255944229,6247499.601982121,0.04365340130976472,20.67853811542679,20.67853811542679,0.5278509396307449,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE40_1,BE40,472500.1127389596,6202499.801765352,0.040590808045821304,20.21444558641912,20.21444558641912,0.4471041510479146,beta_turnover,1,1970s,Foraging guild,Plovers,Positive,TRUE,Plovers,Positive
BE41_1,BE41,472500.10111836577,6207499.780096917,0.04010842579597954,20.236683487945445,20.236683487945445,0.44811530590317583,beta_turnover,1,1970s,Foraging guild,Plovers,Positive,TRUE,Plovers,Positive
BE42_1,BE42,472500.118605587,6212499.79520641,0.0395074768082434,20.245005665685085,20.245005665685085,0.45122118368046,beta_turnover,1,1970s,Foraging guild,Plovers,Positive,TRUE,Plovers,Positive
BE43_1,BE43,472500.102536274,6217499.736171087,-0.03459116756212252,-20.295551721041033,20.295551721041033,0.4757412450150365,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE44_1,BE44,472500.11623195955,6222499.713864509,-0.034547562957450484,-20.395329958466704,20.395329958466704,0.4787907549972798,beta_turnover,1,1970s,Foraging guild,Low flycatching feeders,Negative,TRUE,Low flycatching feeders,Negative
BE45_1,BE45,472500.0978888087,6227499.728662689,0.03975588634403179,20.49435058691903,20.49435058691903,0.4939309153631959,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE46_1,BE46,472500.10925229813,6232499.668840696,0.04024178592441724,20.593978089226145,20.593978089226145,0.500073764914771,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE47_1,BE47,472500.08938047354,6237499.6460741,0.040698977980596046,20.64346443598548,20.64346443598548,0.5047271580526207,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE48_1,BE48,472500.10059309157,6242499.6599383075,0.041103371211417966,20.635612667214613,20.635612667214613,0.5076275995152404,beta_turnover,1,1970s,Foraging guild,Open-land insectivores,Positive,TRUE,Open-land insectivores,Positive
BE50_1,BE50,477500.0897044176,6202499.779935578,0.03989958006642831,20.153310077880832,20.153310077880832,0.4268182713844176,beta_turnover,1,1970s,Foraging guild,Plovers,Positive,TRUE,Plovers,Positive
BE51_1,BE51,477500.0837171829,6207499.820620244,0.039379563162327484,20.171563713017218,20.171563713017218,0.42755651856030186,beta_turnover,1,1970s,Foraging guild,Plovers,Positive,TRUE,Plovers,Positive
BE52_1,BE52,477500.0896873518,6212499.786792553,0.038743107090930734,20.17458907463951,20.17458907463951,0.4306004064096139,beta_turnover,1,1970s,Foraging guild,Plovers,Positive,TRUE,Plovers,Positive
