"coverage_id","coverage_filter","survey","site","atlas","period","species_richness","modelled_species_pool_size"
"good","Good coverage","FF60_1","FF60","1","1970s",85,156
"good","Good coverage","FF62_1","FF62","1","1970s",78,156
"good","Good coverage","FF63_1","FF63","1","1970s",70,156
"good","Good coverage","FF64_1","FF64","1","1970s",72,156
"good","Good coverage","FF65_1","FF65","1","1970s",45,156
"good","Good coverage","FF66_1","FF66","1","1970s",55,156
"good","Good coverage","FF67_1","FF67","1","1970s",48,156
"good","Good coverage","FF69_1","FF69","1","1970s",54,156
"good","Good coverage","FF70_1","FF70","1","1970s",92,156
"good","Good coverage","FF71_1","FF71","1","1970s",70,156
"good","Good coverage","FF72_1","FF72","1","1970s",56,156
"good","Good coverage","FF73_1","FF73","1","1970s",74,156
"good","Good coverage","BE03_1","BE03","1","1970s",47,156
"good","Good coverage","FF74_1","FF74","1","1970s",66,156
"good","Good coverage","FF75_1","FF75","1","1970s",78,156
"good","Good coverage","FF76_1","FF76","1","1970s",79,156
"good","Good coverage","FF77_1","FF77","1","1970s",51,156
"good","Good coverage","FF78_1","FF78","1","1970s",68,156
"good","Good coverage","FF79_1","FF79","1","1970s",70,156
"good","Good coverage","FF80_1","FF80","1","1970s",72,156
"good","Good coverage","FF81_1","FF81","1","1970s",62,156
"good","Good coverage","FF82_1","FF82","1","1970s",60,156
"good","Good coverage","FF83_1","FF83","1","1970s",50,156
"good","Good coverage","FF84_1","FF84","1","1970s",57,156
"good","Good coverage","FF86_1","FF86","1","1970s",75,156
"good","Good coverage","FF87_1","FF87","1","1970s",62,156
"good","Good coverage","FF89_1","FF89","1","1970s",71,156
"good","Good coverage","FF90_1","FF90","1","1970s",61,156
"good","Good coverage","FF91_1","FF91","1","1970s",41,156
"good","Good coverage","FF92_1","FF92","1","1970s",37,156
"good","Good coverage","FF93_1","FF93","1","1970s",47,156
"good","Good coverage","BE05_1","BE05","1","1970s",52,156
"good","Good coverage","FF94_1","FF94","1","1970s",41,156
"good","Good coverage","FF95_1","FF95","1","1970s",60,156
"good","Good coverage","FF96_1","FF96","1","1970s",68,156
"good","Good coverage","FF98_1","FF98","1","1970s",48,156
"good","Good coverage","FF99_1","FF99","1","1970s",47,156
"good","Good coverage","FG04_1","FG04","1","1970s",68,156
"good","Good coverage","FG05_1","FG05","1","1970s",59,156
"good","Good coverage","FG08_1","FG08","1","1970s",68,156
"good","Good coverage","FG09_1","FG09","1","1970s",57,156
"good","Good coverage","FG14_1","FG14","1","1970s",40,156
"good","Good coverage","FG15_1","FG15","1","1970s",48,156
"good","Good coverage","FG18_1","FG18","1","1970s",65,156
"good","Good coverage","BE07_1","BE07","1","1970s",61,156
"good","Good coverage","FG19_1","FG19","1","1970s",56,156
"good","Good coverage","FG26_1","FG26","1","1970s",52,156
"good","Good coverage","FG27_1","FG27","1","1970s",68,156
"good","Good coverage","FG28_1","FG28","1","1970s",81,156
"good","Good coverage","FG29_1","FG29","1","1970s",77,156
"good","Good coverage","FG33_1","FG33","1","1970s",57,156
"good","Good coverage","BE08_1","BE08","1","1970s",60,156
"good","Good coverage","FG34_1","FG34","1","1970s",65,156
"good","Good coverage","FG36_1","FG36","1","1970s",71,156
"good","Good coverage","FG37_1","FG37","1","1970s",79,156
"good","Good coverage","FG43_1","FG43","1","1970s",89,156
"good","Good coverage","FG44_1","FG44","1","1970s",74,156
"good","Good coverage","BE09_1","BE09","1","1970s",51,156
"good","Good coverage","FG45_1","FG45","1","1970s",64,156
"good","Good coverage","FG46_1","FG46","1","1970s",78,156
"good","Good coverage","FG47_1","FG47","1","1970s",66,156
"good","Good coverage","FG48_1","FG48","1","1970s",48,156
"good","Good coverage","FG49_1","FG49","1","1970s",46,156
"good","Good coverage","FG53_1","FG53","1","1970s",63,156
"good","Good coverage","FG54_1","FG54","1","1970s",64,156
"good","Good coverage","FG55_1","FG55","1","1970s",72,156
"good","Good coverage","FG56_1","FG56","1","1970s",50,156
"good","Good coverage","FG59_1","FG59","1","1970s",55,156
"good","Good coverage","FG60_1","FG60","1","1970s",56,156
"good","Good coverage","BE11_1","BE11","1","1970s",61,156
"good","Good coverage","FG65_1","FG65","1","1970s",67,156
"good","Good coverage","FG66_1","FG66","1","1970s",80,156
"good","Good coverage","FG68_1","FG68","1","1970s",50,156
"good","Good coverage","FG70_1","FG70","1","1970s",53,156
"good","Good coverage","FG73_1","FG73","1","1970s",48,156
"good","Good coverage","AE98_1","AE98","1","1970s",69,156
"good","Good coverage","BE12_1","BE12","1","1970s",40,156
"good","Good coverage","FG75_1","FG75","1","1970s",64,156
"good","Good coverage","FG76_1","FG76","1","1970s",72,156
"good","Good coverage","FG77_1","FG77","1","1970s",60,156
"good","Good coverage","FG78_1","FG78","1","1970s",63,156
"good","Good coverage","FG79_1","FG79","1","1970s",70,156
"good","Good coverage","FG81_1","FG81","1","1970s",62,156
"good","Good coverage","FG82_1","FG82","1","1970s",59,156
"good","Good coverage","BE13_1","BE13","1","1970s",41,156
"good","Good coverage","FG85_1","FG85","1","1970s",54,156
"good","Good coverage","FG86_1","FG86","1","1970s",73,156
"good","Good coverage","FG87_1","FG87","1","1970s",70,156
"good","Good coverage","FG89_1","FG89","1","1970s",69,156
"good","Good coverage","FG92_1","FG92","1","1970s",59,156
"good","Good coverage","FG93_1","FG93","1","1970s",82,156
"good","Good coverage","FG95_1","FG95","1","1970s",59,156
"good","Good coverage","FG96_1","FG96","1","1970s",65,156
"good","Good coverage","BE14_1","BE14","1","1970s",46,156
"good","Good coverage","FG98_1","FG98","1","1970s",56,156
"good","Good coverage","FG99_1","FG99","1","1970s",60,156
"good","Good coverage","FH01_1","FH01","1","1970s",31,156
"good","Good coverage","FH07_1","FH07","1","1970s",31,156
"good","Good coverage","BE15_1","BE15","1","1970s",45,156
"good","Good coverage","FH08_1","FH08","1","1970s",35,156
"good","Good coverage","FH11_1","FH11","1","1970s",62,156
"good","Good coverage","FH12_1","FH12","1","1970s",55,156
"good","Good coverage","FH14_1","FH14","1","1970s",52,156
"good","Good coverage","FH15_1","FH15","1","1970s",54,156
"good","Good coverage","FH18_1","FH18","1","1970s",36,156
"good","Good coverage","BE16_1","BE16","1","1970s",44,156
"good","Good coverage","FH21_1","FH21","1","1970s",74,156
"good","Good coverage","FH22_1","FH22","1","1970s",49,156
"good","Good coverage","FH23_1","FH23","1","1970s",78,156
"good","Good coverage","FH24_1","FH24","1","1970s",73,156
"good","Good coverage","FH25_1","FH25","1","1970s",76,156
"good","Good coverage","FH29_1","FH29","1","1970s",41,156
"good","Good coverage","BE17_1","BE17","1","1970s",71,156
"good","Good coverage","FH32_1","FH32","1","1970s",84,156
"good","Good coverage","FH33_1","FH33","1","1970s",74,156
"good","Good coverage","FH34_1","FH34","1","1970s",55,156
"good","Good coverage","FH35_1","FH35","1","1970s",68,156
"good","Good coverage","FH36_1","FH36","1","1970s",59,156
"good","Good coverage","FH42_1","FH42","1","1970s",81,156
"good","Good coverage","FH43_1","FH43","1","1970s",64,156
"good","Good coverage","FH44_1","FH44","1","1970s",83,156
"good","Good coverage","FH45_1","FH45","1","1970s",73,156
"good","Good coverage","BE18_1","BE18","1","1970s",59,156
"good","Good coverage","FH46_1","FH46","1","1970s",69,156
"good","Good coverage","FH52_1","FH52","1","1970s",72,156
"good","Good coverage","FH54_1","FH54","1","1970s",63,156
"good","Good coverage","FH55_1","FH55","1","1970s",36,156
"good","Good coverage","FH56_1","FH56","1","1970s",86,156
"good","Good coverage","FH58_1","FH58","1","1970s",85,156
"good","Good coverage","FH62_1","FH62","1","1970s",59,156
"good","Good coverage","FH65_1","FH65","1","1970s",15,156
"good","Good coverage","FH66_1","FH66","1","1970s",77,156
"good","Good coverage","FH68_1","FH68","1","1970s",71,156
"good","Good coverage","BE20_1","BE20","1","1970s",58,156
"good","Good coverage","FH71_1","FH71","1","1970s",45,156
"good","Good coverage","FH72_1","FH72","1","1970s",48,156
"good","Good coverage","FH73_1","FH73","1","1970s",46,156
"good","Good coverage","FH74_1","FH74","1","1970s",59,156
"good","Good coverage","FH75_1","FH75","1","1970s",62,156
"good","Good coverage","FH76_1","FH76","1","1970s",54,156
"good","Good coverage","FH79_1","FH79","1","1970s",48,156
"good","Good coverage","FH80_1","FH80","1","1970s",65,156
"good","Good coverage","FH81_1","FH81","1","1970s",54,156
"good","Good coverage","FH83_1","FH83","1","1970s",31,156
"good","Good coverage","FH84_1","FH84","1","1970s",45,156
"good","Good coverage","FH85_1","FH85","1","1970s",54,156
"good","Good coverage","FH86_1","FH86","1","1970s",55,156
"good","Good coverage","FH87_1","FH87","1","1970s",57,156
"good","Good coverage","AD91_1","AD91","1","1970s",41,156
"good","Good coverage","BE22_1","BE22","1","1970s",52,156
"good","Good coverage","FG91_1","FG91","1","1970s",62,156
"good","Good coverage","FH95_1","FH95","1","1970s",64,156
"good","Good coverage","FH96_1","FH96","1","1970s",51,156
"good","Good coverage","FH98_1","FH98","1","1970s",78,156
"good","Good coverage","GE00_1","GE00","1","1970s",61,156
"good","Good coverage","BE23_1","BE23","1","1970s",54,156
"good","Good coverage","GE01_1","GE01","1","1970s",69,156
"good","Good coverage","GE02_1","GE02","1","1970s",63,156
"good","Good coverage","GE03_1","GE03","1","1970s",68,156
"good","Good coverage","GE04_1","GE04","1","1970s",53,156
"good","Good coverage","GE10_1","GE10","1","1970s",74,156
"good","Good coverage","GE11_1","GE11","1","1970s",86,156
"good","Good coverage","GE12_1","GE12","1","1970s",65,156
"good","Good coverage","GE13_1","GE13","1","1970s",71,156
"good","Good coverage","GE14_1","GE14","1","1970s",44,156
"good","Good coverage","GE20_1","GE20","1","1970s",62,156
"good","Good coverage","GE21_1","GE21","1","1970s",68,156
"good","Good coverage","GE24_1","GE24","1","1970s",60,156
"good","Good coverage","GE30_1","GE30","1","1970s",89,156
"good","Good coverage","GE31_1","GE31","1","1970s",54,156
"good","Good coverage","GE32_1","GE32","1","1970s",68,156
"good","Good coverage","GE34_1","GE34","1","1970s",42,156
"good","Good coverage","BE25_1","BE25","1","1970s",63,156
"good","Good coverage","GE43_1","GE43","1","1970s",68,156
"good","Good coverage","GF00_1","GF00","1","1970s",74,156
"good","Good coverage","GF01_1","GF01","1","1970s",60,156
"good","Good coverage","GF02_1","GF02","1","1970s",52,156
"good","Good coverage","GF03_1","GF03","1","1970s",38,156
"good","Good coverage","GF04_1","GF04","1","1970s",54,156
"good","Good coverage","GF06_1","GF06","1","1970s",67,156
"good","Good coverage","GF07_1","GF07","1","1970s",66,156
"good","Good coverage","GF08_1","GF08","1","1970s",67,156
"good","Good coverage","GF09_1","GF09","1","1970s",65,156
"good","Good coverage","GF12_1","GF12","1","1970s",37,156
"good","Good coverage","GF13_1","GF13","1","1970s",44,156
"good","Good coverage","GF14_1","GF14","1","1970s",48,156
"good","Good coverage","GF15_1","GF15","1","1970s",59,156
"good","Good coverage","GF16_1","GF16","1","1970s",53,156
"good","Good coverage","GF17_1","GF17","1","1970s",72,156
"good","Good coverage","BE27_1","BE27","1","1970s",43,156
"good","Good coverage","GF18_1","GF18","1","1970s",58,156
"good","Good coverage","GF19_1","GF19","1","1970s",63,156
"good","Good coverage","GF23_1","GF23","1","1970s",62,156
"good","Good coverage","GF25_1","GF25","1","1970s",50,156
"good","Good coverage","GF26_1","GF26","1","1970s",59,156
"good","Good coverage","GF27_1","GF27","1","1970s",72,156
"good","Good coverage","GF28_1","GF28","1","1970s",58,156
"good","Good coverage","GF29_1","GF29","1","1970s",72,156
"good","Good coverage","GF33_1","GF33","1","1970s",51,156
"good","Good coverage","BE28_1","BE28","1","1970s",46,156
"good","Good coverage","GF34_1","GF34","1","1970s",56,156
"good","Good coverage","GF35_1","GF35","1","1970s",61,156
"good","Good coverage","GF36_1","GF36","1","1970s",65,156
"good","Good coverage","GF37_1","GF37","1","1970s",67,156
"good","Good coverage","GF38_1","GF38","1","1970s",80,156
"good","Good coverage","GF39_1","GF39","1","1970s",73,156
"good","Good coverage","GF43_1","GF43","1","1970s",58,156
"good","Good coverage","GF44_1","GF44","1","1970s",60,156
"good","Good coverage","GF45_1","GF45","1","1970s",52,156
"good","Good coverage","BE29_1","BE29","1","1970s",48,156
"good","Good coverage","GF46_1","GF46","1","1970s",61,156
"good","Good coverage","GF47_1","GF47","1","1970s",93,156
"good","Good coverage","GF48_1","GF48","1","1970s",70,156
"good","Good coverage","GF49_1","GF49","1","1970s",69,156
"good","Good coverage","GF52_1","GF52","1","1970s",75,156
"good","Good coverage","GF53_1","GF53","1","1970s",68,156
"good","Good coverage","GF54_1","GF54","1","1970s",57,156
"good","Good coverage","GF55_1","GF55","1","1970s",36,156
"good","Good coverage","BE30_1","BE30","1","1970s",58,156
"good","Good coverage","GF63_1","GF63","1","1970s",41,156
"good","Good coverage","GF74_1","GF74","1","1970s",46,156
"good","Good coverage","BE31_1","BE31","1","1970s",58,156
"good","Good coverage","GG05_1","GG05","1","1970s",60,156
"good","Good coverage","GG06_1","GG06","1","1970s",60,156
"good","Good coverage","GG08_1","GG08","1","1970s",63,156
"good","Good coverage","GG09_1","GG09","1","1970s",81,156
"good","Good coverage","GG10_1","GG10","1","1970s",73,156
"good","Good coverage","GG15_1","GG15","1","1970s",55,156
"good","Good coverage","GG16_1","GG16","1","1970s",59,156
"good","Good coverage","AF81_1","AF81","1","1970s",57,156
"good","Good coverage","BE32_1","BE32","1","1970s",49,156
"good","Good coverage","GG20_1","GG20","1","1970s",42,156
"good","Good coverage","GG25_1","GG25","1","1970s",65,156
"good","Good coverage","GG27_1","GG27","1","1970s",53,156
"good","Good coverage","GG28_1","GG28","1","1970s",71,156
"good","Good coverage","GG30_1","GG30","1","1970s",57,156
"good","Good coverage","BE33_1","BE33","1","1970s",57,156
"good","Good coverage","GG36_1","GG36","1","1970s",56,156
"good","Good coverage","GG37_1","GG37","1","1970s",46,156
"good","Good coverage","GG40_1","GG40","1","1970s",54,156
"good","Good coverage","GH06_1","GH06","1","1970s",59,156
"good","Good coverage","GH07_1","GH07","1","1970s",65,156
"good","Good coverage","GH08_1","GH08","1","1970s",62,156
"good","Good coverage","GH09_1","GH09","1","1970s",52,156
"good","Good coverage","BE34_1","BE34","1","1970s",61,156
"good","Good coverage","GH17_1","GH17","1","1970s",54,156
"good","Good coverage","GH18_1","GH18","1","1970s",50,156
"good","Good coverage","GH19_1","GH19","1","1970s",52,156
"good","Good coverage","GH29_1","GH29","1","1970s",47,156
"good","Good coverage","GH39_1","GH39","1","1970s",52,156
"good","Good coverage","GH49_1","GH49","1","1970s",82,156
"good","Good coverage","GH59_1","GH59","1","1970s",78,156
"good","Good coverage","HA03_1","HA03","1","1970s",52,156
"good","Good coverage","HA04_1","HA04","1","1970s",67,156
"good","Good coverage","HA05_1","HA05","1","1970s",50,156
"good","Good coverage","HA06_1","HA06","1","1970s",45,156
"good","Good coverage","HA07_1","HA07","1","1970s",58,156
"good","Good coverage","HA13_1","HA13","1","1970s",51,156
"good","Good coverage","HA14_1","HA14","1","1970s",49,156
"good","Good coverage","HA15_1","HA15","1","1970s",41,156
"good","Good coverage","HA17_1","HA17","1","1970s",51,156
"good","Good coverage","BE36_1","BE36","1","1970s",38,156
"good","Good coverage","HA22_1","HA22","1","1970s",31,156
"good","Good coverage","HA23_1","HA23","1","1970s",35,156
"good","Good coverage","HA24_1","HA24","1","1970s",66,156
"good","Good coverage","HA25_1","HA25","1","1970s",68,156
"good","Good coverage","HA26_1","HA26","1","1970s",67,156
"good","Good coverage","HA32_1","HA32","1","1970s",53,156
"good","Good coverage","HA33_1","HA33","1","1970s",49,156
"good","Good coverage","HA34_1","HA34","1","1970s",68,156
"good","Good coverage","HA35_1","HA35","1","1970s",57,156
"good","Good coverage","HA36_1","HA36","1","1970s",64,156
"good","Good coverage","HA42_1","HA42","1","1970s",43,156
"good","Good coverage","HA43_1","HA43","1","1970s",57,156
"good","Good coverage","HA44_1","HA44","1","1970s",62,156
"good","Good coverage","HA45_1","HA45","1","1970s",41,156
"good","Good coverage","HA52_1","HA52","1","1970s",67,156
"good","Good coverage","HA53_1","HA53","1","1970s",71,156
"good","Good coverage","HA54_1","HA54","1","1970s",67,156
"good","Good coverage","AD93_2","AD93","2","1990s",63,156
"good","Good coverage","AD94_2","AD94","2","1990s",56,156
"good","Good coverage","AD95_2","AD95","2","1990s",65,156
"good","Good coverage","AE93_2","AE93","2","1990s",54,156
"good","Good coverage","BE40_1","BE40","1","1970s",61,156
"good","Good coverage","AE97_2","AE97","2","1990s",58,156
"good","Good coverage","AE98_2","AE98","2","1990s",75,156
"good","Good coverage","AF91_2","AF91","2","1990s",68,156
"good","Good coverage","BE41_1","BE41","1","1970s",49,156
"good","Good coverage","AF92_2","AF92","2","1990s",67,156
"good","Good coverage","AF93_2","AF93","2","1990s",70,156
"good","Good coverage","AF94_2","AF94","2","1990s",67,156
"good","Good coverage","AF95_2","AF95","2","1990s",59,156
"good","Good coverage","AF98_2","AF98","2","1990s",50,156
"good","Good coverage","AF99_2","AF99","2","1990s",38,156
"good","Good coverage","AF82_1","AF82","1","1970s",46,156
