effect_scale,trait_family,trait_value,variable,variable_label,atlas,atlas_numeric,period,n_species,mean_weighted_beta_value,median_weighted_beta_value,mean_abs_weighted_beta_value,median_abs_weighted_beta_value,supported_positive_share,supported_negative_share,unsupported_share
Unscaled beta,Foraging guild,Dabbling ducks,hh,"Habitat
heterogeneity",1,1,1970s,7,0.4742040969919072,0.6033021875158521,0.4742040969919072,0.6033021875158521,0.5714285714285714,0,0.42857142857142855
Unscaled beta,Foraging guild,Dabbling ducks,hh,"Habitat
heterogeneity",2,2,1990s,7,0.8046928026956786,0.7052836754701814,0.8046928026956786,0.7052836754701814,0.7142857142857143,0,0.2857142857142857
Unscaled beta,Foraging guild,Dabbling ducks,hh,"Habitat
heterogeneity",3,3,2010s,7,0.8250128100616512,1.195402186456142,0.8280999750647771,1.195402186456142,0.5714285714285714,0,0.42857142857142855
Unscaled beta,Foraging guild,Dabbling ducks,perc_cropland,Cropland,1,1,1970s,7,-0.4135091829480129,-0.13001472157281735,0.4492558115917019,0.13001472157281735,0,0.42857142857142855,0.5714285714285714
Unscaled beta,Foraging guild,Dabbling ducks,perc_cropland,Cropland,2,2,1990s,7,-0.34314366652089945,-0.3155350180747693,0.4847098954481068,0.39749144272418424,0.14285714285714285,0.2857142857142857,0.5714285714285714
Unscaled beta,Foraging guild,Dabbling ducks,perc_cropland,Cropland,3,3,2010s,7,-0.3975195878464946,-0.33743114448258005,0.43460061233633057,0.33743114448258005,0,0.42857142857142855,0.5714285714285714
Unscaled beta,Foraging guild,Dabbling ducks,perc_forest,Forest,1,1,1970s,7,-0.41566125940459114,-0.6183903660456167,0.8452844387796015,0.8413123612789486,0.2857142857142857,0.2857142857142857,0.42857142857142855
Unscaled beta,Foraging guild,Dabbling ducks,perc_forest,Forest,2,2,1990s,7,0.026395597066211474,-0.04681929536492075,0.6068004991470755,0.44788989517437783,0.2857142857142857,0.2857142857142857,0.42857142857142855
Unscaled beta,Foraging guild,Dabbling ducks,perc_forest,Forest,3,3,2010s,7,-0.00773304704522193,-0.016077992518871227,0.6349480898114769,0.5096212064001303,0.2857142857142857,0.2857142857142857,0.42857142857142855
Unscaled beta,Foraging guild,Dabbling ducks,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,7,0.98173680526025,1.0838084642657726,0.98173680526025,1.0838084642657726,0.42857142857142855,0,0.5714285714285714
Unscaled beta,Foraging guild,Dabbling ducks,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,7,0.6011778559618234,0.2353438229612389,0.7749075519539372,0.3519517014256992,0.2857142857142857,0,0.7142857142857143
Unscaled beta,Foraging guild,Dabbling ducks,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,7,-1.6818945180689013,-1.509297765952851,1.683801612084358,1.509297765952851,0,0.5714285714285714,0.42857142857142855
Unscaled beta,Foraging guild,Dabbling ducks,perc_pasture,Pasture,1,1,1970s,7,0.341149754821741,0.6033908672963938,0.7477126930027083,0.980891826757064,0.42857142857142855,0.14285714285714285,0.42857142857142855
Unscaled beta,Foraging guild,Dabbling ducks,perc_pasture,Pasture,2,2,1990s,7,1.4081388345656527,1.784212451581854,1.6278107406924034,1.784212451581854,0.7142857142857143,0.14285714285714285,0.14285714285714285
Unscaled beta,Foraging guild,Dabbling ducks,perc_pasture,Pasture,3,3,2010s,7,2.898064670401999,3.014889669167644,2.898064670401999,3.014889669167644,0.8571428571428571,0,0.14285714285714285
Unscaled beta,Foraging guild,Dabbling ducks,perc_urban,Urban,1,1,1970s,7,-0.9181272990373541,-0.46647326706342396,1.321338111090155,1.4112378421848029,0.14285714285714285,0.42857142857142855,0.42857142857142855
Unscaled beta,Foraging guild,Dabbling ducks,perc_urban,Urban,2,2,1990s,7,-0.8361597873959705,-1.0079210955845892,1.3817166946650015,1.6112895702123837,0.14285714285714285,0.5714285714285714,0.2857142857142857
Unscaled beta,Foraging guild,Dabbling ducks,perc_urban,Urban,3,3,2010s,7,-0.4644176432913619,-0.40365284571523236,0.91496229861229,0.4138747249456007,0.14285714285714285,0.2857142857142857,0.5714285714285714
Unscaled beta,Foraging guild,Dabbling ducks,prec_breeding,Precipitation,1,1,1970s,7,-0.012925232407702958,-0.012789618940244723,0.012926550988098435,0.012789618940244723,0,0.5714285714285714,0.42857142857142855
Unscaled beta,Foraging guild,Dabbling ducks,prec_breeding,Precipitation,2,2,1990s,7,-0.013505382603363777,-0.014510376901300847,0.013911791225582525,0.014510376901300847,0,0.8571428571428571,0.14285714285714285
Unscaled beta,Foraging guild,Dabbling ducks,prec_breeding,Precipitation,3,3,2010s,7,-0.007406024468809527,-0.007100460259969182,0.008039487266715635,0.007100460259969182,0,0.42857142857142855,0.5714285714285714
Unscaled beta,Foraging guild,Dabbling ducks,tmean_breeding,Temperature,1,1,1970s,7,1.2466297829037314,1.1077529541926785,1.2466297829037314,1.1077529541926785,0.7142857142857143,0,0.2857142857142857
Unscaled beta,Foraging guild,Dabbling ducks,tmean_breeding,Temperature,2,2,1990s,7,1.5343894580542206,1.0825400329471244,1.5343894580542206,1.0825400329471244,0.8571428571428571,0,0.14285714285714285
Unscaled beta,Foraging guild,Dabbling ducks,tmean_breeding,Temperature,3,3,2010s,7,1.2006398518130088,1.0538759631331684,1.2498286116052342,1.0538759631331684,0.8571428571428571,0,0.14285714285714285
Unscaled beta,Foraging guild,Dippers,hh,"Habitat
heterogeneity",1,1,1970s,1,0.09986530869727663,0.09986530869727663,0.09986530869727663,0.09986530869727663,0,0,1
Unscaled beta,Foraging guild,Dippers,hh,"Habitat
heterogeneity",2,2,1990s,1,1.182213811742496,1.182213811742496,1.182213811742496,1.182213811742496,0,0,1
Unscaled beta,Foraging guild,Dippers,hh,"Habitat
heterogeneity",3,3,2010s,1,2.3897419714218855,2.3897419714218855,2.3897419714218855,2.3897419714218855,1,0,0
Unscaled beta,Foraging guild,Dippers,perc_cropland,Cropland,1,1,1970s,1,0.43385194545655414,0.43385194545655414,0.43385194545655414,0.43385194545655414,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_cropland,Cropland,2,2,1990s,1,0.04855974347762696,0.04855974347762696,0.04855974347762696,0.04855974347762696,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_cropland,Cropland,3,3,2010s,1,1.4004764297539494,1.4004764297539494,1.4004764297539494,1.4004764297539494,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_forest,Forest,1,1,1970s,1,0.5489881782173796,0.5489881782173796,0.5489881782173796,0.5489881782173796,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_forest,Forest,2,2,1990s,1,0.7236068496292727,0.7236068496292727,0.7236068496292727,0.7236068496292727,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_forest,Forest,3,3,2010s,1,1.0147999694586547,1.0147999694586547,1.0147999694586547,1.0147999694586547,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,1,-1.3248282015081432,-1.3248282015081432,1.3248282015081432,1.3248282015081432,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,1,0.392503153442248,0.392503153442248,0.392503153442248,0.392503153442248,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,1,-0.7186800030412991,-0.7186800030412991,0.7186800030412991,0.7186800030412991,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_pasture,Pasture,1,1,1970s,1,0.5370882532590674,0.5370882532590674,0.5370882532590674,0.5370882532590674,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_pasture,Pasture,2,2,1990s,1,-0.6702204878934928,-0.6702204878934928,0.6702204878934928,0.6702204878934928,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_pasture,Pasture,3,3,2010s,1,0.3574235131575851,0.3574235131575851,0.3574235131575851,0.3574235131575851,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_urban,Urban,1,1,1970s,1,-0.2496689147564941,-0.2496689147564941,0.2496689147564941,0.2496689147564941,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_urban,Urban,2,2,1990s,1,1.3912486914840614,1.3912486914840614,1.3912486914840614,1.3912486914840614,0,0,1
Unscaled beta,Foraging guild,Dippers,perc_urban,Urban,3,3,2010s,1,2.4692860842348145,2.4692860842348145,2.4692860842348145,2.4692860842348145,1,0,0
Unscaled beta,Foraging guild,Dippers,prec_breeding,Precipitation,1,1,1970s,1,0.002030759859428038,0.002030759859428038,0.002030759859428038,0.002030759859428038,0,0,1
Unscaled beta,Foraging guild,Dippers,prec_breeding,Precipitation,2,2,1990s,1,0,-0,0,0,0,0,1
Unscaled beta,Foraging guild,Dippers,prec_breeding,Precipitation,3,3,2010s,1,-0.0016908162199618475,-0.0016908162199618475,0.0016908162199618475,0.0016908162199618475,0,0,1
Unscaled beta,Foraging guild,Dippers,tmean_breeding,Temperature,1,1,1970s,1,-1.3410535091689075,-1.3410535091689075,1.3410535091689075,1.3410535091689075,0,1,0
Unscaled beta,Foraging guild,Dippers,tmean_breeding,Temperature,2,2,1990s,1,-3.026975757784395,-3.026975757784395,3.026975757784395,3.026975757784395,0,1,0
Unscaled beta,Foraging guild,Dippers,tmean_breeding,Temperature,3,3,2010s,1,-1.17185636201227,-1.17185636201227,1.17185636201227,1.17185636201227,0,1,0
Unscaled beta,Foraging guild,Diurnal raptors,hh,"Habitat
heterogeneity",1,1,1970s,7,0.4060462515624634,0.4069750239405283,0.40707011815680877,0.4069750239405283,0.2857142857142857,0,0.7142857142857143
Unscaled beta,Foraging guild,Diurnal raptors,hh,"Habitat
heterogeneity",2,2,1990s,7,0.6198463858681768,0.4801662015550217,0.6198463858681768,0.4801662015550217,0.5714285714285714,0,0.42857142857142855
Unscaled beta,Foraging guild,Diurnal raptors,hh,"Habitat
heterogeneity",3,3,2010s,7,0.7093185551423101,0.7536769940094079,0.7093185551423101,0.7536769940094079,0.7142857142857143,0,0.2857142857142857
Unscaled beta,Foraging guild,Diurnal raptors,perc_cropland,Cropland,1,1,1970s,7,0.41518409947304197,0.4173912825168151,0.41518409947304197,0.4173912825168151,0.5714285714285714,0,0.42857142857142855
Unscaled beta,Foraging guild,Diurnal raptors,perc_cropland,Cropland,2,2,1990s,7,1.018047956958217,1.069420132972093,1.018047956958217,1.069420132972093,0.8571428571428571,0,0.14285714285714285
Unscaled beta,Foraging guild,Diurnal raptors,perc_cropland,Cropland,3,3,2010s,7,0.7941697463534867,0.7677021825082812,0.7941697463534867,0.7677021825082812,0.7142857142857143,0,0.2857142857142857
Unscaled beta,Foraging guild,Diurnal raptors,perc_forest,Forest,1,1,1970s,7,2.1906571054435817,2.585640008739882,2.1906571054435817,2.585640008739882,0.8571428571428571,0,0.14285714285714285
Unscaled beta,Foraging guild,Diurnal raptors,perc_forest,Forest,2,2,1990s,7,2.480973775165629,2.306604086247584,2.480973775165629,2.306604086247584,1,0,0
Unscaled beta,Foraging guild,Diurnal raptors,perc_forest,Forest,3,3,2010s,7,1.3245933256748579,0.8455137956346517,1.4620031000294478,0.8455137956346517,0.5714285714285714,0,0.42857142857142855
Unscaled beta,Foraging guild,Diurnal raptors,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,7,0.8275831260924599,0.7220881995915902,0.8275831260924599,0.7220881995915902,0.2857142857142857,0,0.7142857142857143
Unscaled beta,Foraging guild,Diurnal raptors,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,7,1.341833089519201,1.2301944048366344,1.341833089519201,1.2301944048366344,0.7142857142857143,0,0.2857142857142857
Unscaled beta,Foraging guild,Diurnal raptors,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,7,0.8398416727679748,0.3542456590297695,1.0793229237570101,0.8376465887093508,0.42857142857142855,0,0.5714285714285714
Unscaled beta,Foraging guild,Diurnal raptors,perc_pasture,Pasture,1,1,1970s,7,0.568006635203128,0.411814634695165,0.568006635203128,0.411814634695165,0.2857142857142857,0,0.7142857142857143
Unscaled beta,Foraging guild,Diurnal raptors,perc_pasture,Pasture,2,2,1990s,7,1.0297543236399385,0.6104234129802011,1.0297543236399385,0.6104234129802011,0.42857142857142855,0,0.5714285714285714
Unscaled beta,Foraging guild,Diurnal raptors,perc_pasture,Pasture,3,3,2010s,7,0.894901085294904,0.8393022600867467,0.894901085294904,0.8393022600867467,0.5714285714285714,0,0.42857142857142855
Unscaled beta,Foraging guild,Diurnal raptors,perc_urban,Urban,1,1,1970s,7,-0.4840146608300622,-0.20220722408596772,0.7644841676424933,0.22626064396992926,0.14285714285714285,0.2857142857142857,0.5714285714285714
Unscaled beta,Foraging guild,Diurnal raptors,perc_urban,Urban,2,2,1990s,7,0.17039548964657114,-0.22946458661731653,0.6565807219864466,0.5081686362820558,0.2857142857142857,0,0.7142857142857143
Unscaled beta,Foraging guild,Diurnal raptors,perc_urban,Urban,3,3,2010s,7,0.3989798779157021,0.04489275204506752,0.7411782958127312,0.7534969533956528,0.42857142857142855,0,0.5714285714285714
Unscaled beta,Foraging guild,Diurnal raptors,prec_breeding,Precipitation,1,1,1970s,7,0.010412135859382759,0.0027685195100078225,0.011965177533939456,0.0037738445774584497,0.42857142857142855,0,0.5714285714285714
Unscaled beta,Foraging guild,Diurnal raptors,prec_breeding,Precipitation,2,2,1990s,7,-0.0071427387404622445,-6.192301506731839e-4,0.007837217542163537,0.002430675805954522,0,0.2857142857142857,0.7142857142857143
Unscaled beta,Foraging guild,Diurnal raptors,prec_breeding,Precipitation,3,3,2010s,7,-5.9664163821556794e-5,-1.1332865228277251e-4,0.005752680853268866,3.729772621085358e-4,0.2857142857142857,0.14285714285714285,0.5714285714285714
Unscaled beta,Foraging guild,Diurnal raptors,tmean_breeding,Temperature,1,1,1970s,7,1.09943665420864,0.47096679707032546,1.4254207220213322,0.5748317919893724,0.5714285714285714,0.2857142857142857,0.14285714285714285
Unscaled beta,Foraging guild,Diurnal raptors,tmean_breeding,Temperature,2,2,1990s,7,0.542029774524076,0.06144237137114031,0.9675258829422804,0.7032546202065261,0.2857142857142857,0.2857142857142857,0.42857142857142855
Unscaled beta,Foraging guild,Diurnal raptors,tmean_breeding,Temperature,3,3,2010s,7,0.5340650882152838,-0.07172518735333606,0.8345269288801975,0.39592732107637707,0.2857142857142857,0,0.7142857142857143
Unscaled beta,Foraging guild,Diving ducks,hh,"Habitat
heterogeneity",1,1,1970s,3,0.8797353207273046,0.7350579516496323,0.8797353207273046,0.7350579516496323,0.6666666666666666,0,0.3333333333333333
Unscaled beta,Foraging guild,Diving ducks,hh,"Habitat
heterogeneity",2,2,1990s,3,0.7965562214465076,0.5524911876760427,0.7965562214465076,0.5524911876760427,0.3333333333333333,0,0.6666666666666666
Unscaled beta,Foraging guild,Diving ducks,hh,"Habitat
heterogeneity",3,3,2010s,3,1.115819804199529,0.2534293183617249,1.115819804199529,0.2534293183617249,0.3333333333333333,0,0.6666666666666666
Unscaled beta,Foraging guild,Diving ducks,perc_cropland,Cropland,1,1,1970s,3,0.040985896387536844,0.3329360977342213,0.9437815934394134,1.144215137006204,0.3333333333333333,0.3333333333333333,0.3333333333333333
Unscaled beta,Foraging guild,Diving ducks,perc_cropland,Cropland,2,2,1990s,3,-0.8123938733839987,0.03080691667089055,0.8797349023516219,0.07020462678054426,0,0.3333333333333333,0.6666666666666666
Unscaled beta,Foraging guild,Diving ducks,perc_cropland,Cropland,3,3,2010s,3,-0.61788250370771,0.09321856258968224,0.7964486113537941,0.17463059887944393,0,0.3333333333333333,0.6666666666666666
Unscaled beta,Foraging guild,Diving ducks,perc_forest,Forest,1,1,1970s,3,-0.2525348738624487,0.9230511642234017,1.5886089598753945,1.0810599647960168,0.6666666666666666,0.3333333333333333,0
Unscaled beta,Foraging guild,Diving ducks,perc_forest,Forest,2,2,1990s,3,-0.04425307135946399,0.9381981969673477,1.317410454362465,0.9715378775371536,0.6666666666666666,0.3333333333333333,0
Unscaled beta,Foraging guild,Diving ducks,perc_forest,Forest,3,3,2010s,3,-0.8036214684221861,0.2851400476189107,1.86527194091119,1.307335661114595,0.3333333333333333,0.3333333333333333,0.3333333333333333
Unscaled beta,Foraging guild,Diving ducks,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,3,2.261082619669426,3.263038948168701,2.261082619669426,3.263038948168701,0.6666666666666666,0,0.3333333333333333
Unscaled beta,Foraging guild,Diving ducks,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,3,-1.0360174739811876,0.1629232150677387,1.4713600062397425,0.49009058332009375,0,0.3333333333333333,0.6666666666666666
Unscaled beta,Foraging guild,Diving ducks,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,3,-1.6933521390388644,-0.05743319436282476,1.866572366435603,0.25983034109510844,0,0.3333333333333333,0.6666666666666666
Unscaled beta,Foraging guild,Diving ducks,perc_pasture,Pasture,1,1,1970s,3,1.0159536595110792,0.7224195088658538,1.0159536595110792,0.7224195088658538,0.3333333333333333,0,0.6666666666666666
Unscaled beta,Foraging guild,Diving ducks,perc_pasture,Pasture,2,2,1990s,3,0.7844028448033395,1.6793659867627695,1.692213954062822,1.6793659867627695,0.6666666666666666,0.3333333333333333,0
Unscaled beta,Foraging guild,Diving ducks,perc_pasture,Pasture,3,3,2010s,3,0.3776382118729559,1.77079083138778,2.0817781508913926,1.9183337127587428,0.6666666666666666,0.3333333333333333,0
Unscaled beta,Foraging guild,Diving ducks,perc_urban,Urban,1,1,1970s,3,-0.10338149334805917,0.7267243622475926,1.454927435038581,1.3005945502881902,0.3333333333333333,0.3333333333333333,0.3333333333333333
Unscaled beta,Foraging guild,Diving ducks,perc_urban,Urban,2,2,1990s,3,-0.2062035539633323,0.8924229430143945,1.78494967600324,1.475696240045467,0.6666666666666666,0.3333333333333333,0
Unscaled beta,Foraging guild,Diving ducks,perc_urban,Urban,3,3,2010s,3,0.44198510181419465,1.3857527435331372,1.6757285357944909,1.790817712879891,0.6666666666666666,0.3333333333333333,0
Unscaled beta,Foraging guild,Diving ducks,prec_breeding,Precipitation,1,1,1970s,3,-0.03506536076523062,-0.03070299199500413,0.03506536076523062,0.03070299199500413,0,1,0
Unscaled beta,Foraging guild,Diving ducks,prec_breeding,Precipitation,2,2,1990s,3,-0.018389275925888418,-0.01573369050697892,0.018389275925888418,0.01573369050697892,0,0.6666666666666666,0.3333333333333333
Unscaled beta,Foraging guild,Diving ducks,prec_breeding,Precipitation,3,3,2010s,3,-0.020252289955871885,-0.01819145178312436,0.020252289955871885,0.01819145178312436,0,0.6666666666666666,0.3333333333333333
Unscaled beta,Foraging guild,Diving ducks,tmean_breeding,Temperature,1,1,1970s,3,0.18917193480291036,0.0416804215058993,0.22948541674001627,0.06047022290565884,0,0,1
Unscaled beta,Foraging guild,Diving ducks,tmean_breeding,Temperature,2,2,1990s,3,0.32415544553691944,0.03354023910632639,0.32415544553691944,0.03354023910632639,0.3333333333333333,0,0.6666666666666666
Unscaled beta,Foraging guild,Diving ducks,tmean_breeding,Temperature,3,3,2010s,3,0.740454673751516,0.6229965656864324,0.740454673751516,0.6229965656864324,0.6666666666666666,0,0.3333333333333333
Unscaled beta,Foraging guild,Flycatchers,hh,"Habitat
heterogeneity",1,1,1970s,3,0.05881181978095128,2.1395030098062134e-4,0.07923334880150851,0.030632293530835835,0,0,1
Unscaled beta,Foraging guild,Flycatchers,hh,"Habitat
heterogeneity",2,2,1990s,3,0.7240385764782343,0.8480499727851526,0.7240385764782343,0.8480499727851526,1,0,0
