response,response_label,atlas,period,survey,site,X,Y,top_predictor,top_driver_label,top_local_t,top_abs_local_t,second_predictor,second_driver_label,second_local_t,second_abs_local_t,t_margin,n_supported_predictors,supported_predictors,top_supported,margin_for_plot,supported_count_label,ambiguity_class
beta_turnover,All-site beta turnover,1,1970s,BD11_1,BD11,457500.0342458584,6257499.62756949,perc_cropland,Cropland (% coverage),-10.937494319944914,10.937494319944914,perc_forest,Forest (% coverage),-7.177610883028254,7.177610883028254,3.7598834369166605,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.7598834369166605,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD12_1,BD12,457500.0261392312,6262499.665304576,perc_cropland,Cropland (% coverage),-10.665278418030184,10.665278418030184,perc_forest,Forest (% coverage),-7.0635430034545035,7.0635430034545035,3.60173541457568,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.60173541457568,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD13_1,BD13,457500.03933642176,6267499.628727978,perc_cropland,Cropland (% coverage),-10.374940815003162,10.374940815003162,perc_forest,Forest (% coverage),-6.987842725246083,6.987842725246083,3.387098089757079,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.387098089757079,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD17_1,BD17,457500.0192793853,6287499.743606095,perc_cropland,Cropland (% coverage),-9.230234666756594,9.230234666756594,perc_forest,Forest (% coverage),-6.953558051272657,6.953558051272657,2.276676615483937,4,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation,TRUE,2.276676615483937,4,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD18_1,BD18,457500.0290933364,6292499.781524262,perc_cropland,Cropland (% coverage),-8.992544444074937,8.992544444074937,perc_forest,Forest (% coverage),-6.985539307387052,6.985539307387052,2.0070051366878854,4,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation,TRUE,2.0070051366878854,4,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD19_1,BD19,457500.063487968,6297499.744964002,perc_cropland,Cropland (% coverage),-8.76062543596025,8.76062543596025,perc_forest,Forest (% coverage),-7.020238257384281,7.020238257384281,1.7403871785759693,4,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation,TRUE,1.7403871785759693,4,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD20_1,BD20,462500.0521724849,6252499.692892568,perc_cropland,Cropland (% coverage),-11.297569350536882,11.297569350536882,perc_forest,Forest (% coverage),-7.435682118436776,7.435682118436776,3.8618872321001065,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.8618872321001065,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD21_1,BD21,462500.04652625887,6257499.613366459,perc_cropland,Cropland (% coverage),-11.03418753350665,11.03418753350665,perc_forest,Forest (% coverage),-7.288050392714877,7.288050392714877,3.746137140791773,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.746137140791773,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD22_1,BD22,462500.04672205047,6262499.682150681,perc_cropland,Cropland (% coverage),-10.742581093972666,10.742581093972666,perc_forest,Forest (% coverage),-7.172106375060142,7.172106375060142,3.570474718912523,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.570474718912523,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD26_1,BD26,462500.0396707308,6282499.770858137,perc_cropland,Cropland (% coverage),-9.478139306909798,9.478139306909798,perc_forest,Forest (% coverage),-6.997667947512451,6.997667947512451,2.480471359397347,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,2.480471359397347,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD27_1,BD27,462500.0084153306,6287499.80222181,perc_cropland,Cropland (% coverage),-9.194993211916522,9.194993211916522,perc_forest,Forest (% coverage),-7.002169584032217,7.002169584032217,2.192823627884305,4,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation,TRUE,2.192823627884305,4,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD28_1,BD28,462500.04522956035,6292499.758577253,perc_cropland,Cropland (% coverage),-8.943986365715457,8.943986365715457,perc_forest,Forest (% coverage),-7.015810466329505,7.015810466329505,1.928175899385952,4,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation,TRUE,1.928175899385952,4,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD29_1,BD29,462500.0292985126,6297499.752303558,perc_cropland,Cropland (% coverage),-8.704545283271084,8.704545283271084,perc_forest,Forest (% coverage),-7.031563021505965,7.031563021505965,1.672982261765119,4,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation,TRUE,1.672982261765119,4,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD31_1,BD31,467500.0543298067,6257499.600372754,perc_cropland,Cropland (% coverage),-11.07591169648767,11.07591169648767,perc_forest,Forest (% coverage),-7.340548007002388,7.340548007002388,3.7353636894852826,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.7353636894852826,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD32_1,BD32,467500.0623294639,6262499.710226541,perc_cropland,Cropland (% coverage),-10.772957073198096,10.772957073198096,perc_forest,Forest (% coverage),-7.228643499117579,7.228643499117579,3.544313574080517,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.544313574080517,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD35_1,BD35,467500.0749060298,6277499.704398919,perc_cropland,Cropland (% coverage),-9.773179686695086,9.773179686695086,perc_forest,Forest (% coverage),-7.045872069684027,7.045872069684027,2.727307617011059,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,2.727307617011059,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD36_1,BD36,467500.0370856172,6282499.739297631,perc_cropland,Cropland (% coverage),-9.443581432595124,9.443581432595124,perc_forest,Forest (% coverage),-7.019987694136691,7.019987694136691,2.4235937384584334,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,2.4235937384584334,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD37_1,BD37,467500.0506595336,6287499.810571126,perc_cropland,Cropland (% coverage),-9.143063512664211,9.143063512664211,perc_forest,Forest (% coverage),-7.003502730797021,7.003502730797021,2.13956078186719,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,2.13956078186719,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD38_1,BD38,467500.0539126969,6292499.807359152,perc_cropland,Cropland (% coverage),-8.878994017379362,8.878994017379362,perc_forest,Forest (% coverage),-6.994755902322189,6.994755902322189,1.8842381150571734,4,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation,TRUE,1.8842381150571734,4,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD39_1,BD39,467500.0473273079,6297499.729633846,perc_cropland,Cropland (% coverage),-8.632732914124608,8.632732914124608,perc_forest,Forest (% coverage),-6.989288616398765,6.989288616398765,1.6434442977258428,4,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation,TRUE,1.6434442977258428,4,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD40_1,BD40,472500.0931846446,6252499.686959085,perc_cropland,Cropland (% coverage),-11.33808670045112,11.33808670045112,perc_forest,Forest (% coverage),-7.460304610642003,7.460304610642003,3.8777820898091173,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.8777820898091173,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD41_1,BD41,472500.0753691514,6257499.700065501,perc_cropland,Cropland (% coverage),-11.05645844013213,11.05645844013213,perc_forest,Forest (% coverage),-7.331719986351577,7.331719986351577,3.724738453780554,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.724738453780554,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD42_1,BD42,472500.0892348051,6262499.638397401,perc_cropland,Cropland (% coverage),-10.74943204098585,10.74943204098585,perc_forest,Forest (% coverage),-7.227732032806882,7.227732032806882,3.5217000081789678,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,3.5217000081789678,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD43_1,BD43,472500.0750117887,6267499.724942416,perc_cropland,Cropland (% coverage),-10.422653519414956,10.422653519414956,perc_forest,Forest (% coverage),-7.14708693726211,7.14708693726211,3.2755665821528455,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,3.2755665821528455,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD44_1,BD44,472500.09313145553,6272499.736661749,perc_cropland,Cropland (% coverage),-10.080330571151306,10.080330571151306,perc_forest,Forest (% coverage),-7.082031148666642,7.082031148666642,2.9982994224846635,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,2.9982994224846635,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD45_1,BD45,472500.082515051,6277499.673930096,perc_cropland,Cropland (% coverage),-9.733677179455968,9.733677179455968,perc_forest,Forest (% coverage),-7.029214109764,7.029214109764,2.7044630696919683,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,2.7044630696919683,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD46_1,BD46,472500.0450996152,6282499.759338391,perc_cropland,Cropland (% coverage),-9.395600716312735,9.395600716312735,perc_forest,Forest (% coverage),-6.987032915505537,6.987032915505537,2.408567800807198,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,2.408567800807198,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD47_1,BD47,472500.0410912281,6287499.769842108,perc_cropland,Cropland (% coverage),-9.08173424053054,9.08173424053054,perc_forest,Forest (% coverage),-6.951394264176983,6.951394264176983,2.1303399763535573,6,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage); Pasture (% coverage),TRUE,2.1303399763535573,6,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD48_1,BD48,472500.0707461879,6292499.705413405,perc_cropland,Cropland (% coverage),-8.804174878502131,8.804174878502131,perc_forest,Forest (% coverage),-6.923096231860575,6.923096231860575,1.8810786466415559,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Pasture (% coverage),TRUE,1.8810786466415559,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD49_1,BD49,472500.07474827545,6297499.789050161,perc_cropland,Cropland (% coverage),-8.545505221372471,8.545505221372471,perc_forest,Forest (% coverage),-6.8989417713842585,6.8989417713842585,1.6465634499882125,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Pasture (% coverage),TRUE,1.6465634499882125,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD50_1,BD50,477500.11881933274,6252499.615843311,perc_cropland,Cropland (% coverage),-11.257893448694665,11.257893448694665,perc_forest,Forest (% coverage),-7.376606132935384,7.376606132935384,3.8812873157592804,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Grass/Shrubland (% coverage); Precipitation,TRUE,3.8812873157592804,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD51_1,BD51,477500.0634254692,6257499.690373675,perc_cropland,Cropland (% coverage),-10.9750434179864,10.9750434179864,perc_forest,Forest (% coverage),-7.260455953734523,7.260455953734523,3.7145874642518777,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,3.7145874642518777,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD55_1,BD55,477500.05691394093,6277499.685499792,perc_cropland,Cropland (% coverage),-9.669041491330146,9.669041491330146,perc_forest,Forest (% coverage),-6.956751576788482,6.956751576788482,2.712289914541664,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,2.712289914541664,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD56_1,BD56,477500.0801616678,6282499.719876353,perc_cropland,Cropland (% coverage),-9.330528120523509,9.330528120523509,perc_forest,Forest (% coverage),-6.899540119423232,6.899540119423232,2.4309880011002765,6,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage); Pasture (% coverage),TRUE,2.4309880011002765,6,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD57_1,BD57,477500.05835724296,6287499.679689139,perc_cropland,Cropland (% coverage),-9.006762222428122,9.006762222428122,perc_forest,Forest (% coverage),-6.848883770642647,6.848883770642647,2.157878451785475,6,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Pasture (% coverage); Grass/Shrubland (% coverage),TRUE,2.157878451785475,6,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD58_1,BD58,477500.0542861005,6292499.787203539,perc_cropland,Cropland (% coverage),-8.71440668016463,8.71440668016463,perc_forest,Forest (% coverage),-6.8081074746948,6.8081074746948,1.9062992054698311,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Pasture (% coverage),TRUE,1.9062992054698311,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD59_1,BD59,477500.06639862224,6297499.708461465,perc_cropland,Cropland (% coverage),-8.442205378026692,8.442205378026692,perc_forest,Forest (% coverage),-6.771379618051331,6.771379618051331,1.6708257599753615,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Pasture (% coverage),TRUE,1.6708257599753615,5,Four or more supported predictors
beta_turnover,All-site beta turnover,1,1970s,BD60_1,BD60,482500.0684686676,6252499.64834874,perc_cropland,Cropland (% coverage),-11.136946815985832,11.136946815985832,perc_forest,Forest (% coverage),-7.230462528465705,7.230462528465705,3.9064842875201267,5,Cropland (% coverage); Forest (% coverage); Urban (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,3.9064842875201267,5,Four or more supported predictors
